,Name,Date,Developer,Publisher,Genre,Price,Langs,DLC,Mature,Single,Total Review Cnt,Pos Review Cnt,Neg Review Cnt,Score,appid,Tags,description
1909,Bad Guys at School,"15 Jun, 2020",Forceight,Forceight,"['Action', 'Casual', 'Indie', 'Simulation']",399.0,['English'],0.0,0.0,1.0,,,,0.8300990409189123,1218280,"['Casual', 'Indie', 'Simulation', 'Multiplayer', 'Violent', 'Singleplayer', 'Action', 'PvP', 'Co-op', 'Online Co-Op', 'Funny', 'Psychological Horror', 'Hentai', 'Sexual Content', 'Sandbox']","In Bad Guys at School you can play as students and revolt against school system by completing missions, or decide to become a teacher that must maintain order despite the violence and brutality in the school."
1910,GearCity,"14 Jan, 2022",Visual Entertainment And Technologies,Visual Entertainment And Technologies,"['Indie', 'Simulation', 'Strategy']",1899.0,"['English', 'French', 'Japanese', 'Portuguese - Portugal', 'German']",0.0,0.0,1.0,,,,0.8383426779868437,285110,"['Simulation', 'Management', 'Strategy', 'Indie', 'Economy', 'Automobile Sim', 'Capitalism', 'Turn-Based', 'Realistic', 'Retro', 'Turn-Based Strategy', 'Replay Value', 'Addictive', 'Building', 'Early Access', 'Racing', 'Education', 'Sandbox', 'Old School', 'Historical']",Do you find tycoon games too simplistic? GearCity is a complex and in-depth business simulator. It focuses on a realistic economic simulation of the global automobile industry. The game takes several hours to grasp and hundreds of hours to master. Can you succeed where many other CEOs have failed?
1911,Desktop Dungeons,"18 Apr, 2023",QCF Design,QCF Design,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",1399.0,"['English', 'Simplified Chinese']",1.0,0.0,1.0,,,,0.8191571075133484,226620,"['Roguelike', 'Turn-Based', 'Puzzle', 'RPG', 'Singleplayer', 'Fantasy', 'Resource Management', 'Difficult', 'Casual', 'Great Soundtrack', 'Roguelite', '2D', 'Comedy', 'Dungeon Crawler', 'Addictive', 'Procedural Generation', 'Traditional Roguelike', 'Top-Down', 'Replay Value', 'Funny']","Each step into the unknown heals you and reveals new obstacles as you guide fresh heros to glorious retirement or ignominious death. Master tactical spells, appease ancient gods and get rich through taxidermy in this award-winning quick-play puzzle-roguelike."
1912,SpellForce 3: Fallen God,"3 Nov, 2020",Grimlore Games,THQ Nordic,"['RPG', 'Strategy']",1999.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Korean']",1.0,1.0,1.0,,,,0.8449583097189607,1154040,"['RPG', 'Strategy', 'RTS', 'City Builder', 'Strategy RPG', 'Fantasy', 'Co-op', 'Magic', 'PvP', 'Atmospheric', 'Spectacle fighter', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Gore']","Command the Trolls and lead them on an epic journey across the wild continent of Urgath. As Chieftain of the Moonkin, a tribe driven from its home by tusk hunters and disease, their survival is in your hands."
1913,Myst,"26 Aug, 2021",Cyan Worlds Inc,Cyan Worlds Inc,"['Adventure', 'Indie']",2899.0,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Spanish - Latin America', 'Simplified Chinese', 'Polish', 'Russian']",0.0,0.0,1.0,,,,0.8422171326292042,1255560,"['Adventure', 'Exploration', 'Puzzle', 'VR', 'First-Person', 'Story Rich', 'Singleplayer', 'Multiple Endings', '3D', 'Indie', 'Realistic', 'Choices Matter', 'Mystery', 'Classic', 'Atmospheric', 'Point & Click', 'Walking Simulator']","Welcome to Myst: a starkly beautiful island, eerily tinged with mystery and shrouded in intrigue. Built from the ground up to play in 2D &amp; VR, explore Myst in a whole new dimension! Journey to the Ages, unravel puzzles, and be a part of the surrealistic adventure that will become your own."
1914,Dark Deception Complete,"29 Jan, 2019",Glowstick Entertainment,Glowstick Entertainment,"['Action', 'Adventure', 'Indie', 'RPG']",1679.0,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Italian', 'Japanese', 'Korean']",0.0,0.0,1.0,,,,0.8366448289484059,1022850,"['Action', 'Indie', 'Adventure', 'Horror', 'RPG', 'Runner', 'Difficult', 'First-Person', 'Free to Play', 'Multiplayer', 'Singleplayer']","Pre-purchase all 4 DLC chapters of the hit horror maze game, Dark Deception at a discounted price! There's nowhere to hide and nowhere to catch your breath. Run or die - it's your choice."
1915,AI War 2,"22 Oct, 2019","Arcen Games, LLC","Arcen Games, LLC","['Indie', 'Simulation', 'Strategy']",1679.0,['English'],1.0,0.0,1.0,,,,0.8430510757038944,573410,"['Strategy', 'Space', 'Sci-fi', '4X', 'Grand Strategy', 'Simulation', 'Tactical', 'RTS', 'War', 'Management', 'Real-Time with Pause', 'Moddable', 'Sandbox', 'Singleplayer', 'Multiplayer', 'Military', 'Real-Time', 'Economy', 'Real Time Tactics', 'Atmospheric']","The most devious and acclaimed artificial intelligence in strategy gaming is better than ever. A grand strategy/RTS hybrid that reverses many conventions of both genres. Take territory without attracting attention, build your empire with care, and adapt to an ever-evolving galactic battleground."
1916,Landlord's Super,"25 May, 2023",Minskworks,Yogscast Games,"['Adventure', 'Indie', 'RPG', 'Simulation']",1950.0,['English'],1.0,0.0,1.0,,,,0.8314969330329944,1127840,"['Building', 'Simulation', 'Open World', 'Immersive Sim', 'Destruction', 'Life Sim', 'Base Building', 'Physics', 'RPG', 'First-Person', 'Sandbox', 'Singleplayer', '3D', '1980s', 'Atmospheric', 'Dystopian ', 'Driving', 'Stylized', 'Adventure', 'Realistic']","Your quintessential construction simulator is here. Take a dodgy loan, restore a property, move in the locals, attend to their grievances, then celebrate with a pint in this fully-simulated, open-world 1980's Britain."
1917,The LEGO® NINJAGO® Movie Video Game,"22 Sep, 2017",Traveller's Tales,Warner Bros. Interactive Entertainment,['Action'],2999.0,"['English', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Italian', 'German', 'Arabic', 'Danish', 'Dutch', 'Korean', 'Polish', 'Russian', 'Traditional Chinese']",0.0,0.0,1.0,,,,0.8314650869370267,640590,"['Action', 'LEGO', 'Multiplayer', 'Ninja', 'Co-op', 'Open World', 'Adventure', 'Funny', 'Comedy', 'Family Friendly', 'Local Co-Op', 'Singleplayer', 'Third Person', 'Story Rich', 'Local Multiplayer', 'Online Co-Op', 'Anime']","Find your inner ninja with the all-new LEGO NINJAGO Movie Video Game! Play as your favorite ninjas to defend Ninjago from the evil Lord Garmadon. Master the art of Ninjagility by wall-running and high-jumping, and battle foes to rank up and upgrade the ninja's combat skills."
1918,Dandy Ace,"25 Mar, 2021",Mad Mimic,NEOWIZ,"['Action', 'Indie']",1679.0,"['English', 'Spanish - Spain', 'Portuguese - Brazil', 'French', 'German', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Polish', 'Russian']",0.0,0.0,1.0,,,,0.8442245422871975,1037130,"['Action', 'Indie', 'Roguelite', 'Isometric', 'Roguelike', 'Difficult', 'Dungeon Crawler', 'Magic', 'Singleplayer', 'Perma Death', 'Replay Value', 'Procedural Generation', 'Atmospheric', 'Hand-drawn', '2D', 'LGBTQ+']","Dandy Ace is an over the top action game that follows this fabulous magician seeking to combine and use his magical cards, fighting and looting his way to defeat the Green-Eyed Illusionist and free himself from a cursed mirror."
1919,Graviteam Tactics: Mius-Front,"4 Mar, 2016",Graviteam,Graviteam,"['Simulation', 'Strategy']",3199.0,"['English', 'Russian']",1.0,0.0,1.0,,,,0.8325143670404911,312980,"['Simulation', 'Strategy', 'World War II', 'Wargame', 'Tanks', 'RTS', 'Military', 'Realistic', 'Singleplayer', 'War', 'Historical', 'Difficult', 'Atmospheric', 'Real Time Tactics', 'Replay Value', 'Tactical']",Graviteam Tactics: Mius-Front - tactical battalion level combat simulation. Action takes place in the summer of 1943 at Mius river and Saur-Mogila tumulus area of over 140 sq. km. Four large-scale operations for the Red Army and Wehrmacht.
1920,HIVESWAP: ACT 2,"25 Nov, 2020","What Pumpkin Games, Inc.","What Pumpkin Games, Inc.","['Adventure', 'Indie', 'RPG']",1249.0,['English'],1.0,1.0,1.0,,,,0.8258658650321185,1181840,"['Adventure', 'Point & Click', 'Visual Novel', 'RPG', 'Story Rich', 'Comedy', 'Indie', 'Soundtrack', '2D', 'Hand-drawn', 'Colorful', 'Puzzle', 'Narrative', 'Investigation', 'Female Protagonist', 'LGBTQ+', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Exploration']","Continue Joey and Xefros’s adventure through the dark and dangerous planet Alternia. Meet dozens of unique and memorable characters, some more helpful than others, as you navigate this volatile alien culture. Hurry up! There’s a train to catch."
1921,Into The Flames,"10 Jan, 2023",Fully Involved Game Studios,PlayWay S.A.,"['Action', 'Casual', 'Indie', 'Simulation']",1679.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Turkish']",1.0,0.0,1.0,,,,0.8386592105696677,1222300,"['Simulation', 'Action', 'Casual', 'Indie', 'Multiplayer', 'Third Person', 'Sandbox', 'Early Access', 'FPS', 'Third-Person Shooter', 'Immersive Sim', 'First-Person', 'Driving', 'America', 'Education', 'Family Friendly', 'Modern', 'Open World', 'PvE', 'Tutorial']","Into The Flames is a Solo/Co-op firefighting game that focuses on the intensity of being a real life firefighter. Drive emergency vehicles, bust down doors, fight raging fires, and do whatever it takes to bring the chaotic scene under control!"
1922,Fobia - St. Dinfna Hotel,"28 Jun, 2022",Pulsatrix Studios,Maximum Games,['Indie'],2499.0,"['English', 'Portuguese - Brazil', 'Spanish - Latin America', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Russian']",0.0,1.0,1.0,,,,0.8317824954258713,1298140,"['Indie', 'Survival Horror', 'Violent', 'Puzzle', 'First-Person', 'Shooter', 'Singleplayer', 'Horror', 'Exploration', 'Atmospheric', 'Sci-fi', 'Mystery', 'Story Rich', 'Adventure', 'Action-Adventure', 'FPS', 'Thriller', 'Realistic', 'Demons', 'Gore']",Explore a decadent hotel across different timelines and uncover the dark history of a fanatical cult and your role in their plans.
1923,Fresh Start Cleaning Simulator,"20 Dec, 2022",Chicken Launcher,Awaken Realms,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",819.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Japanese', 'Polish']",0.0,0.0,1.0,,,,0.8367258567293039,1856030,"['3D', 'First-Person', 'Realistic', 'Early Access', 'FPS', 'Indie', 'Story Rich', 'Family Friendly', 'Simulation', 'Casual', 'Immersive Sim', 'Atmospheric', 'Relaxing', 'Funny', 'Action', 'Sandbox', 'Singleplayer', 'Education', 'Building', 'Adventure']","Fresh Start is a relaxing single player game, in which you embark on a mission to clean up the world and restore nature to its fresh and colorful shape. Watch as the world changes in front of your eyes as you help animals, solve puzzles and grow plants around you."
1924,Serial Cleaner,"14 Jul, 2017",Draw Distance,Curve Games,"['Action', 'Indie']",1499.0,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",1.0,0.0,1.0,,,,0.8289474946158037,522210,"['Action', 'Stealth', 'Indie', '2D', 'Gore', 'Singleplayer', 'Blood', 'Top-Down', 'Casual', 'Adventure', 'Puzzle']","Slip on your flares, grab your shades and hop in your station wagon, it's time to work… as a mob professional cleaner. A good cleaner never gets caught, so you have to make sure you get in, clean up and get out without leaving a trace of evidence in this stylish award winning 2D action-stealth game."
1925,Tin Can,"12 May, 2022",Tin Can Studio,Tin Can Studio,"['Indie', 'Simulation', 'Strategy']",1799.0,"['English', 'French', 'German', 'Czech', 'Polish', 'Simplified Chinese', 'Spanish - Latin America', 'Portuguese - Portugal', 'Russian', 'Japanese']",1.0,0.0,1.0,,,,0.8293755168114085,1315980,"['Simulation', 'Space', 'Survival', 'Indie', 'Realistic', 'Sci-fi', 'Early Access', 'Strategy', 'First-Person', 'Space Sim', 'Singleplayer', '3D', 'Resource Management', 'Immersive Sim', 'Science', 'Survival Horror', 'Management', 'Atmospheric', 'Physics', 'Puzzle']","You've barely managed to escape your exploding spaceship. Now in an old escape pod, you hurtle through space at the mercy of the cosmos. With no knowledge of the pod’s complex systems, your life depends on a technical manual and your own wits. How long can you survive?"
1926,West Hunt,"23 Mar, 2023",NewGen,Wandering Wizard,"['Casual', 'Indie']",819.0,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Italian', 'Turkish', 'Japanese', 'Korean']",1.0,0.0,1.0,,,,0.8303178302974608,1570330,"['Social Deduction', 'Party Game', 'PvP', 'Multiplayer', 'Online Co-Op', 'Team-Based', 'Stealth', 'Funny', 'Survival', 'Detective', 'Strategy', 'Western', 'Assassin', 'Competitive', 'Casual', 'Third-Person Shooter', 'Action RPG', '3D', 'Indie', 'Third Person']","West Hunt is a 1-6 player social deduction game set in the Old West! Among the hardworking townsfolk hides an Outlaw or two causing mischief and mayhem across town. Luckily, there are eagle-eyed Sheriffs ready to sniff them out! No matter what role you play, you're sure to have a hog-killin' time!"
1927,Bastard Bonds,"29 Apr, 2016",Bigfingers,Bigfingers,"['Indie', 'RPG', 'Strategy']",899.0,['English'],0.0,1.0,1.0,,,,0.8395895350218338,486720,"['Nudity', 'RPG', 'LGBTQ+', 'Mature', 'Sexual Content', 'Strategy', 'Indie', 'Character Customization', 'Pixel Graphics', 'Turn-Based', 'Tactical RPG', 'Singleplayer', 'Turn-Based Combat', 'Tactical', 'Fantasy', 'Isometric', 'Turn-Based Strategy', 'Dark Fantasy']","Bastard Bonds is a mature, fast-paced tactical RPG with high-end pixel art and in-depth character customization."
1928,Kayak VR: Mirage,"12 Jul, 2022",Better Than Life,Better Than Life,"['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2299.0,"['English', 'German', 'French', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Simplified Chinese', 'Italian']",0.0,0.0,1.0,,,,0.8142718342884798,1683340,"['VR', 'Racing', 'Simulation', 'Realistic', 'Immersive Sim', 'Physics', 'Nature', 'Arcade', 'Relaxing', 'Score Attack', 'Casual', 'Indie', 'Linear', 'Exploration', 'Adventure', 'Sports', '6DOF', 'Asynchronous Multiplayer', 'Singleplayer']","Kayak VR: Mirage is a jaw-dropping and exhilarating journey through beautiful locations, made for Virtual Reality. Maneuver our fully physically accurate kayak around checkpoints and crown yourself the fastest, or take it easy and use the free roam mode and enjoy the scenery."
1929,目盲/Blind,"26 Nov, 2022",GOCORE,GOCORE,"['Adventure', 'Casual', 'RPG', 'Simulation']",239.0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",0.0,0.0,1.0,,,,0.8325537549276647,2130540,"['Female Protagonist', 'Visual Novel', 'Dating Sim', 'Psychological Horror', 'Emotional', 'Anime', 'Multiple Endings', '2D', 'RPG', 'Drama', 'Word Game', 'Romance', 'Casual', 'Colorful', 'Psychological', 'Detective', 'Puzzle', 'Story Rich', 'Text-Based', 'Narration']","「Sometimes what the eye can't tell, the heart can.」 《Blind》 is a light fantasy game for girls set in a modern city. After a childhood accident that left me with a strange face blindness, I was introduced to a profession called ""watchman"" and since then, the world has taken on a whole new dimension."
1930,Portal Dungeon,"14 Dec, 2022",DuskDogStudio,DuskDogStudio,"['Action', 'Indie', 'Early Access']",1279.0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Spanish - Spain', 'Portuguese - Brazil']",0.0,0.0,1.0,,,,0.8313306336568449,1679220,"['Action Roguelike', 'Multiplayer', 'Roguelike', 'Pixel Graphics', 'Online Co-Op', 'PvE', 'Action', 'Roguelite', 'Co-op', '2D', 'Side Scroller', 'Indie', 'Fantasy', 'Comedy', 'Combat', 'Singleplayer', 'Dungeon Crawler', 'Cats', 'Early Access', 'Shooter']",Portal Dungeon is a side-scrolling Roguelite adventure game that supports up to 4 players in co-op mode. You control an adventurer as you and your friends bravely set out to find the last portal in this world. Go forth! Defeat powerful enemies! Save the world!
1931,GENSOU Skydrift,"11 Dec, 2019",illuCalab,Phoenixx Inc.,"['Indie', 'Racing']",2199.0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",1.0,0.0,1.0,,,,0.8297505729577433,1065260,"['Combat Racing', 'Racing', 'PvP', 'Competitive', 'Arcade', 'Battle Royale', 'Female Protagonist', 'Cute', 'Funny', 'Psychological Horror', 'Action', 'Anime', 'Comedy', 'Faith', 'Survival Horror', 'Singleplayer', 'Multiplayer', 'Indie', 'Nudity', 'Sexual Content']","Finally, a Touhou Project racing game! Race down courses set in the magical land of Gensokyo! Use the tag system to swap rider and board! Lots of spell cards and Last Words! Features online VS mode and multiplayer. You can check records and win rates after races. Get a move on and get racing!"
